filepath,split,label_id,class_en,class_zh
train/images/damselflies/00327.jpg,train,3,damselflies,豆娘
train/images/damselflies/00328.jpg,train,3,damselflies,豆娘
train/images/damselflies/00329.jpg,train,3,damselflies,豆娘
train/images/damselflies/00330.jpg,train,3,damselflies,豆娘
train/images/damselflies/00331.jpg,train,3,damselflies,豆娘
train/images/damselflies/00332.jpg,train,3,damselflies,豆娘
valid/images/damselflies/00333.jpg,valid,3,damselflies,豆娘
train/images/damselflies/00334.jpg,train,3,damselflies,豆娘
train/images/damselflies/00335.jpg,train,3,damselflies,豆娘
train/images/damselflies/00336.jpg,train,3,damselflies,豆娘
train/images/damselflies/00337.jpg,train,3,damselflies,豆娘
train/images/damselflies/00338.jpg,train,3,damselflies,豆娘
train/images/damselflies/00339.jpg,train,3,damselflies,豆娘
train/images/damselflies/00340.jpg,train,3,damselflies,豆娘
train/images/damselflies/00341.jpg,train,3,damselflies,豆娘
valid/images/damselflies/00342.jpg,valid,3,damselflies,豆娘
valid/images/damselflies/00343.jpg,valid,3,damselflies,豆娘
train/images/damselflies/00344.jpg,train,3,damselflies,豆娘
train/images/damselflies/00345.jpg,train,3,damselflies,豆娘
train/images/damselflies/00346.jpg,train,3,damselflies,豆娘
train/images/damselflies/00347.jpg,train,3,damselflies,豆娘
train/images/damselflies/00348.jpg,train,3,damselflies,豆娘
train/images/damselflies/00349.jpg,train,3,damselflies,豆娘
train/images/damselflies/00350.jpg,train,3,damselflies,豆娘
train/images/damselflies/00351.jpg,train,3,damselflies,豆娘
train/images/damselflies/00352.jpg,train,3,damselflies,豆娘
valid/images/damselflies/00353.jpg,valid,3,damselflies,豆娘
train/images/damselflies/00354.jpg,train,3,damselflies,豆娘
valid/images/damselflies/00355.jpg,valid,3,damselflies,豆娘
train/images/damselflies/00356.jpg,train,3,damselflies,豆娘
train/images/damselflies/00357.jpg,train,3,damselflies,豆娘
valid/images/damselflies/00358.jpg,valid,3,damselflies,豆娘
train/images/damselflies/00359.jpg,train,3,damselflies,豆娘
train/images/damselflies/00360.jpg,train,3,damselflies,豆娘
train/images/damselflies/00361.jpg,train,3,damselflies,豆娘
train/images/damselflies/00362.jpg,train,3,damselflies,豆娘
train/images/damselflies/00363.jpg,train,3,damselflies,豆娘
train/images/damselflies/00364.jpg,train,3,damselflies,豆娘
train/images/damselflies/00365.jpg,train,3,damselflies,豆娘
train/images/damselflies/00366.jpg,train,3,damselflies,豆娘
train/images/damselflies/00367.jpg,train,3,damselflies,豆娘
valid/images/damselflies/00368.jpg,valid,3,damselflies,豆娘
train/images/damselflies/00369.jpg,train,3,damselflies,豆娘
train/images/damselflies/00370.jpg,train,3,damselflies,豆娘
train/images/damselflies/00371.jpg,train,3,damselflies,豆娘
train/images/damselflies/00372.jpg,train,3,damselflies,豆娘
train/images/damselflies/00373.jpg,train,3,damselflies,豆娘
train/images/damselflies/00374.jpg,train,3,damselflies,豆娘
valid/images/damselflies/00375.jpg,valid,3,damselflies,豆娘
train/images/damselflies/00376.jpg,train,3,damselflies,豆娘
train/images/damselflies/00377.jpg,train,3,damselflies,豆娘
train/images/damselflies/00378.jpg,train,3,damselflies,豆娘
train/images/damselflies/00379.jpg,train,3,damselflies,豆娘
train/images/damselflies/00380.jpg,train,3,damselflies,豆娘
train/images/damselflies/00381.jpg,train,3,damselflies,豆娘
train/images/damselflies/00382.jpg,train,3,damselflies,豆娘
train/images/damselflies/00383.jpg,train,3,damselflies,豆娘
train/images/damselflies/00384.jpg,train,3,damselflies,豆娘
train/images/damselflies/00385.jpg,train,3,damselflies,豆娘
valid/images/damselflies/00386.jpg,valid,3,damselflies,豆娘
train/images/damselflies/00387.jpg,train,3,damselflies,豆娘
train/images/damselflies/00388.jpg,train,3,damselflies,豆娘
train/images/damselflies/00389.jpg,train,3,damselflies,豆娘
train/images/damselflies/00390.jpg,train,3,damselflies,豆娘
train/images/damselflies/00391.jpg,train,3,damselflies,豆娘
train/images/damselflies/00392.jpg,train,3,damselflies,豆娘
train/images/damselflies/00393.jpg,train,3,damselflies,豆娘
valid/images/damselflies/00394.jpg,valid,3,damselflies,豆娘
train/images/damselflies/00395.jpg,train,3,damselflies,豆娘
train/images/damselflies/00396.jpg,train,3,damselflies,豆娘
train/images/damselflies/00397.jpg,train,3,damselflies,豆娘
train/images/damselflies/00398.jpg,train,3,damselflies,豆娘
train/images/damselflies/00399.jpg,train,3,damselflies,豆娘
train/images/dragonflies/00400.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00401.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00402.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00403.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00404.jpg,train,4,dragonflies,蜻蜓
valid/images/dragonflies/00405.jpg,valid,4,dragonflies,蜻蜓
valid/images/dragonflies/00406.jpg,valid,4,dragonflies,蜻蜓
train/images/dragonflies/00407.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00408.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00409.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00410.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00411.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00412.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00413.jpg,train,4,dragonflies,蜻蜓
valid/images/dragonflies/00414.jpg,valid,4,dragonflies,蜻蜓
valid/images/dragonflies/00415.jpg,valid,4,dragonflies,蜻蜓
train/images/dragonflies/00416.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00417.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00418.jpg,train,4,dragonflies,蜻蜓
valid/images/dragonflies/00419.jpg,valid,4,dragonflies,蜻蜓
train/images/dragonflies/00420.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00421.jpg,train,4,dragonflies,蜻蜓
valid/images/dragonflies/00422.jpg,valid,4,dragonflies,蜻蜓
train/images/dragonflies/00423.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00424.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00425.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00426.jpg,train,4,dragonflies,蜻蜓
valid/images/dragonflies/00427.jpg,valid,4,dragonflies,蜻蜓
train/images/dragonflies/00428.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00429.jpg,train,4,dragonflies,蜻蜓
valid/images/dragonflies/00430.jpg,valid,4,dragonflies,蜻蜓
train/images/dragonflies/00431.jpg,train,4,dragonflies,蜻蜓
valid/images/dragonflies/00432.jpg,valid,4,dragonflies,蜻蜓
train/images/dragonflies/00433.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00434.jpg,train,4,dragonflies,蜻蜓
valid/images/dragonflies/00435.jpg,valid,4,dragonflies,蜻蜓
train/images/dragonflies/00436.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00437.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00438.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00439.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00440.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00441.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00442.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00443.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00444.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00445.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00446.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00447.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00448.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00449.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00450.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00451.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00452.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00453.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00454.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00455.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00456.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00457.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00458.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00459.jpg,train,4,dragonflies,蜻蜓
valid/images/dragonflies/00460.jpg,valid,4,dragonflies,蜻蜓
train/images/dragonflies/00461.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00462.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00463.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00464.jpg,train,4,dragonflies,蜻蜓
valid/images/dragonflies/00465.jpg,valid,4,dragonflies,蜻蜓
train/images/dragonflies/00466.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00467.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00468.jpg,train,4,dragonflies,蜻蜓
valid/images/dragonflies/00469.jpg,valid,4,dragonflies,蜻蜓
train/images/dragonflies/00470.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00471.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00472.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00473.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00474.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00475.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00476.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00477.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00478.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00479.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00480.jpg,train,4,dragonflies,蜻蜓
valid/images/dragonflies/00481.jpg,valid,4,dragonflies,蜻蜓
train/images/dragonflies/00482.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00483.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00484.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00485.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00486.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00487.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00488.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00489.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00490.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00491.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00492.jpg,train,4,dragonflies,蜻蜓
valid/images/dragonflies/00493.jpg,valid,4,dragonflies,蜻蜓
train/images/dragonflies/00494.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00495.jpg,train,4,dragonflies,蜻蜓
train/images/dragonflies/00496.jpg,train,4,dragonflies,蜻蜓
valid/images/dragonflies/00497.jpg,valid,4,dragonflies,蜻蜓
train/images/dragonflies/00498.jpg,train,4,dragonflies,蜻蜓
valid/images/dragonflies/00499.jpg,valid,4,dragonflies,蜻蜓
train/images/flat_worms/00500.jpg,train,5,flat_worms,扁形虫
valid/images/flat_worms/00501.jpg,valid,5,flat_worms,扁形虫
train/images/flat_worms/00502.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00503.jpg,train,5,flat_worms,扁形虫
valid/images/flat_worms/00504.jpg,valid,5,flat_worms,扁形虫
train/images/flat_worms/00505.jpg,train,5,flat_worms,扁形虫
valid/images/flat_worms/00506.jpg,valid,5,flat_worms,扁形虫
train/images/flat_worms/00507.jpg,train,5,flat_worms,扁形虫
valid/images/flat_worms/00508.jpg,valid,5,flat_worms,扁形虫
train/images/flat_worms/00509.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00510.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00511.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00512.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00513.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00514.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00515.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00516.jpg,train,5,flat_worms,扁形虫
valid/images/flat_worms/00517.jpg,valid,5,flat_worms,扁形虫
valid/images/flat_worms/00518.jpg,valid,5,flat_worms,扁形虫
train/images/flat_worms/00519.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00520.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00521.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00522.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00523.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00524.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00525.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00526.jpg,train,5,flat_worms,扁形虫
valid/images/flat_worms/00527.jpg,valid,5,flat_worms,扁形虫
valid/images/flat_worms/00528.jpg,valid,5,flat_worms,扁形虫
valid/images/flat_worms/00529.jpg,valid,5,flat_worms,扁形虫
valid/images/flat_worms/00530.jpg,valid,5,flat_worms,扁形虫
train/images/flat_worms/00531.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00532.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00533.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00534.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00535.jpg,train,5,flat_worms,扁形虫
valid/images/flat_worms/00536.jpg,valid,5,flat_worms,扁形虫
train/images/flat_worms/00537.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00538.jpg,train,5,flat_worms,扁形虫
valid/images/flat_worms/00539.jpg,valid,5,flat_worms,扁形虫
train/images/flat_worms/00540.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00541.jpg,train,5,flat_worms,扁形虫
valid/images/flat_worms/00542.jpg,valid,5,flat_worms,扁形虫
valid/images/flat_worms/00543.jpg,valid,5,flat_worms,扁形虫
train/images/flat_worms/00544.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00545.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00546.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00547.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00548.jpg,train,5,flat_worms,扁形虫
valid/images/flat_worms/00549.jpg,valid,5,flat_worms,扁形虫
train/images/flat_worms/00550.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00551.jpg,train,5,flat_worms,扁形虫
valid/images/flat_worms/00552.jpg,valid,5,flat_worms,扁形虫
train/images/flat_worms/00553.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00554.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00555.jpg,train,5,flat_worms,扁形虫
valid/images/flat_worms/00556.jpg,valid,5,flat_worms,扁形虫
train/images/flat_worms/00557.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00558.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00559.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00560.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00561.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00562.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00563.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00564.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00565.jpg,train,5,flat_worms,扁形虫
valid/images/flat_worms/00566.jpg,valid,5,flat_worms,扁形虫
train/images/flat_worms/00567.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00568.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00569.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00570.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00571.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00572.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00573.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00574.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00575.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00576.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00577.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00578.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00579.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00580.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00581.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00582.jpg,train,5,flat_worms,扁形虫
valid/images/flat_worms/00583.jpg,valid,5,flat_worms,扁形虫
train/images/flat_worms/00584.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00585.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00586.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00587.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00588.jpg,train,5,flat_worms,扁形虫
valid/images/flat_worms/00589.jpg,valid,5,flat_worms,扁形虫
train/images/flat_worms/00590.jpg,train,5,flat_worms,扁形虫
valid/images/flat_worms/00591.jpg,valid,5,flat_worms,扁形虫
train/images/flat_worms/00592.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00593.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00594.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00595.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00596.jpg,train,5,flat_worms,扁形虫
train/images/flat_worms/00597.jpg,train,5,flat_worms,扁形虫
valid/images/flat_worms/00598.jpg,valid,5,flat_worms,扁形虫
train/images/flat_worms/00599.jpg,train,5,flat_worms,扁形虫
valid/images/leeches/00600.jpg,valid,6,leeches,水蛭
train/images/leeches/00601.jpg,train,6,leeches,水蛭
train/images/leeches/00602.jpg,train,6,leeches,水蛭
train/images/leeches/00603.jpg,train,6,leeches,水蛭
train/images/leeches/00604.jpg,train,6,leeches,水蛭
train/images/leeches/00605.jpg,train,6,leeches,水蛭
train/images/leeches/00606.jpg,train,6,leeches,水蛭
train/images/leeches/00607.jpg,train,6,leeches,水蛭
valid/images/leeches/00608.jpg,valid,6,leeches,水蛭
train/images/leeches/00609.jpg,train,6,leeches,水蛭
train/images/leeches/00610.jpg,train,6,leeches,水蛭
train/images/leeches/00611.jpg,train,6,leeches,水蛭
train/images/leeches/00612.jpg,train,6,leeches,水蛭
train/images/leeches/00613.jpg,train,6,leeches,水蛭
train/images/leeches/00614.jpg,train,6,leeches,水蛭
train/images/leeches/00615.jpg,train,6,leeches,水蛭
train/images/leeches/00616.jpg,train,6,leeches,水蛭
train/images/leeches/00617.jpg,train,6,leeches,水蛭
train/images/leeches/00618.jpg,train,6,leeches,水蛭
train/images/leeches/00619.jpg,train,6,leeches,水蛭
train/images/leeches/00620.jpg,train,6,leeches,水蛭
valid/images/leeches/00621.jpg,valid,6,leeches,水蛭
valid/images/leeches/00622.jpg,valid,6,leeches,水蛭
valid/images/leeches/00623.jpg,valid,6,leeches,水蛭
train/images/leeches/00624.jpg,train,6,leeches,水蛭
train/images/leeches/00625.jpg,train,6,leeches,水蛭
valid/images/leeches/00626.jpg,valid,6,leeches,水蛭
train/images/leeches/00627.jpg,train,6,leeches,水蛭
train/images/leeches/00628.jpg,train,6,leeches,水蛭
train/images/leeches/00629.jpg,train,6,leeches,水蛭
train/images/leeches/00630.jpg,train,6,leeches,水蛭
train/images/leeches/00631.jpg,train,6,leeches,水蛭
train/images/leeches/00632.jpg,train,6,leeches,水蛭
valid/images/leeches/00633.jpg,valid,6,leeches,水蛭
valid/images/leeches/00634.jpg,valid,6,leeches,水蛭
train/images/leeches/00635.jpg,train,6,leeches,水蛭
valid/images/leeches/00636.jpg,valid,6,leeches,水蛭
valid/images/leeches/00637.jpg,valid,6,leeches,水蛭
train/images/leeches/00638.jpg,train,6,leeches,水蛭
train/images/leeches/00639.jpg,train,6,leeches,水蛭
train/images/leeches/00640.jpg,train,6,leeches,水蛭
train/images/leeches/00641.jpg,train,6,leeches,水蛭
train/images/leeches/00642.jpg,train,6,leeches,水蛭
valid/images/leeches/00643.jpg,valid,6,leeches,水蛭
train/images/leeches/00644.jpg,train,6,leeches,水蛭
train/images/leeches/00645.jpg,train,6,leeches,水蛭
train/images/leeches/00646.jpg,train,6,leeches,水蛭
train/images/leeches/00647.jpg,train,6,leeches,水蛭
train/images/leeches/00648.jpg,train,6,leeches,水蛭
train/images/leeches/00649.jpg,train,6,leeches,水蛭
valid/images/leeches/00650.jpg,valid,6,leeches,水蛭
valid/images/leeches/00651.jpg,valid,6,leeches,水蛭
train/images/leeches/00652.jpg,train,6,leeches,水蛭
train/images/leeches/00653.jpg,train,6,leeches,水蛭
train/images/leeches/00654.jpg,train,6,leeches,水蛭
train/images/leeches/00655.jpg,train,6,leeches,水蛭
valid/images/leeches/00656.jpg,valid,6,leeches,水蛭
train/images/leeches/00657.jpg,train,6,leeches,水蛭
valid/images/leeches/00658.jpg,valid,6,leeches,水蛭
valid/images/leeches/00659.jpg,valid,6,leeches,水蛭
train/images/leeches/00660.jpg,train,6,leeches,水蛭
train/images/leeches/00661.jpg,train,6,leeches,水蛭
train/images/leeches/00662.jpg,train,6,leeches,水蛭
valid/images/leeches/00663.jpg,valid,6,leeches,水蛭
train/images/leeches/00664.jpg,train,6,leeches,水蛭
train/images/leeches/00665.jpg,train,6,leeches,水蛭
train/images/leeches/00666.jpg,train,6,leeches,水蛭
train/images/leeches/00667.jpg,train,6,leeches,水蛭
train/images/leeches/00668.jpg,train,6,leeches,水蛭
train/images/leeches/00669.jpg,train,6,leeches,水蛭
train/images/leeches/00670.jpg,train,6,leeches,水蛭
train/images/leeches/00671.jpg,train,6,leeches,水蛭
train/images/leeches/00672.jpg,train,6,leeches,水蛭
train/images/leeches/00673.jpg,train,6,leeches,水蛭
train/images/leeches/00674.jpg,train,6,leeches,水蛭
train/images/leeches/00675.jpg,train,6,leeches,水蛭
train/images/leeches/00676.jpg,train,6,leeches,水蛭
train/images/leeches/00677.jpg,train,6,leeches,水蛭
train/images/leeches/00678.jpg,train,6,leeches,水蛭
train/images/leeches/00679.jpg,train,6,leeches,水蛭
train/images/leeches/00680.jpg,train,6,leeches,水蛭
valid/images/leeches/00681.jpg,valid,6,leeches,水蛭
valid/images/leeches/00682.jpg,valid,6,leeches,水蛭
valid/images/leeches/00683.jpg,valid,6,leeches,水蛭
valid/images/leeches/00684.jpg,valid,6,leeches,水蛭
train/images/leeches/00685.jpg,train,6,leeches,水蛭
train/images/leeches/00686.jpg,train,6,leeches,水蛭
train/images/leeches/00687.jpg,train,6,leeches,水蛭
train/images/leeches/00688.jpg,train,6,leeches,水蛭
train/images/leeches/00689.jpg,train,6,leeches,水蛭
train/images/leeches/00690.jpg,train,6,leeches,水蛭
train/images/leeches/00691.jpg,train,6,leeches,水蛭
train/images/leeches/00692.jpg,train,6,leeches,水蛭
train/images/leeches/00693.jpg,train,6,leeches,水蛭
train/images/leeches/00694.jpg,train,6,leeches,水蛭
train/images/leeches/00695.jpg,train,6,leeches,水蛭
train/images/leeches/00696.jpg,train,6,leeches,水蛭
train/images/leeches/00697.jpg,train,6,leeches,水蛭
train/images/leeches/00698.jpg,train,6,leeches,水蛭
train/images/leeches/00699.jpg,train,6,leeches,水蛭
train/images/minnow_mayflies/00700.jpg,train,7,minnow_mayflies,小蜉蝣
train/images/minnow_mayflies/00701.jpg,train,7,minnow_mayflies,小蜉蝣
train/images/minnow_mayflies/00702.jpg,train,7,minnow_mayflies,小蜉蝣
valid/images/minnow_mayflies/00703.jpg,valid,7,minnow_mayflies,小蜉蝣
valid/images/minnow_mayflies/00704.jpg,valid,7,minnow_mayflies,小蜉蝣
train/images/minnow_mayflies/00705.jpg,train,7,minnow_mayflies,小蜉蝣
train/images/minnow_mayflies/00706.jpg,train,7,minnow_mayflies,小蜉蝣
train/images/minnow_mayflies/00707.jpg,train,7,minnow_mayflies,小蜉蝣
train/images/minnow_mayflies/00708.jpg,train,7,minnow_mayflies,小蜉蝣
valid/images/minnow_mayflies/00709.jpg,valid,7,minnow_mayflies,小蜉蝣
train/images/minnow_mayflies/00710.jpg,train,7,minnow_mayflies,小蜉蝣
train/images/minnow_mayflies/00711.jpg,train,7,minnow_mayflies,小蜉蝣
train/images/minnow_mayflies/00712.jpg,train,7,minnow_mayflies,小蜉蝣
train/images/minnow_mayflies/00713.jpg,train,7,minnow_mayflies,小蜉蝣
train/images/minnow_mayflies/00714.jpg,train,7,minnow_mayflies,小蜉蝣
valid/images/minnow_mayflies/00715.jpg,valid,7,minnow_mayflies,小蜉蝣
valid/images/minnow_mayflies/00716.jpg,valid,7,minnow_mayflies,小蜉蝣
train/images/minnow_mayflies/00717.jpg,train,7,minnow_mayflies,小蜉蝣
train/images/minnow_mayflies/00718.jpg,train,7,minnow_mayflies,小蜉蝣
train/images/minnow_mayflies/00719.jpg,train,7,minnow_mayflies,小蜉蝣
valid/images/minnow_mayflies/00720.jpg,valid,7,minnow_mayflies,小蜉蝣
train/images/minnow_mayflies/00721.jpg,train,7,minnow_mayflies,小蜉蝣
train/images/minnow_mayflies/00722.jpg,train,7,minnow_mayflies,小蜉蝣
train/images/minnow_mayflies/00723.jpg,train,7,minnow_mayflies,小蜉蝣
train/images/minnow_mayflies/00724.jpg,train,7,minnow_mayflies,小蜉蝣
train/images/minnow_mayflies/00725.jpg,train,7,minnow_mayflies,小蜉蝣
train/images/minnow_mayflies/00726.jpg,train,7,minnow_mayflies,小蜉蝣
train/images/minnow_mayflies/00727.jpg,train,7,minnow_mayflies,小蜉蝣
valid/images/minnow_mayflies/00728.jpg,valid,7,minnow_mayflies,小蜉蝣
train/images/minnow_mayflies/00729.jpg,train,7,minnow_mayflies,小蜉蝣
train/images/minnow_mayflies/00730.jpg,train,7,minnow_mayflies,小蜉蝣
train/images/minnow_mayflies/00731.jpg,train,7,minnow_mayflies,小蜉蝣
train/images/minnow_mayflies/00732.jpg,train,7,minnow_mayflies,小蜉蝣
valid/images/minnow_mayflies/00733.jpg,valid,7,minnow_mayflies,小蜉蝣
train/images/minnow_mayflies/00734.jpg,train,7,minnow_mayflies,小蜉蝣
train/images/minnow_mayflies/00735.jpg,train,7,minnow_mayflies,小蜉蝣
train/images/minnow_mayflies/00736.jpg,train,7,minnow_mayflies,小蜉蝣
valid/images/minnow_mayflies/00737.jpg,valid,7,minnow_mayflies,小蜉蝣
train/images/minnow_mayflies/00738.jpg,train,7,minnow_mayflies,小蜉蝣
train/images/minnow_mayflies/00739.jpg,train,7,minnow_mayflies,小蜉蝣
train/images/minnow_mayflies/00740.jpg,train,7,minnow_mayflies,小蜉蝣
train/images/minnow_mayflies/00741.jpg,train,7,minnow_mayflies,小蜉蝣
train/images/minnow_mayflies/00742.jpg,train,7,minnow_mayflies,小蜉蝣
train/images/minnow_mayflies/00743.jpg,train,7,minnow_mayflies,小蜉蝣
train/images/minnow_mayflies/00744.jpg,train,7,minnow_mayflies,小蜉蝣
train/images/minnow_mayflies/00745.jpg,train,7,minnow_mayflies,小蜉蝣
train/images/minnow_mayflies/00746.jpg,train,7,minnow_mayflies,小蜉蝣
train/images/minnow_mayflies/00747.jpg,train,7,minnow_mayflies,小蜉蝣
train/images/minnow_mayflies/00748.jpg,train,7,minnow_mayflies,小蜉蝣
train/images/minnow_mayflies/00749.jpg,train,7,minnow_mayflies,小蜉蝣
train/images/minnow_mayflies/00750.jpg,train,7,minnow_mayflies,小蜉蝣
train/images/minnow_mayflies/00751.jpg,train,7,minnow_mayflies,小蜉蝣
